person_home_ownership,0,1
MORTGAGE,0.8742933650699196,0.12570663493008033
OTHER,0.6915887850467289,0.308411214953271
OWN,0.9253095975232198,0.07469040247678019
RENT,0.6843001337711297,0.31569986622887025
