loan_intent,0,1
DEBTCONSOLIDATION,0.7141212586339217,0.28587874136607827
EDUCATION,0.8278320161165349,0.17216798388346505
HOMEIMPROVEMENT,0.7389736477115117,0.2610263522884882
MEDICAL,0.7329929171470927,0.26700708285290725
PERSONAL,0.8011229849664916,0.1988770150335084
VENTURE,0.8518971848225214,0.1481028151774786
